#Accession	Name	No_orfs	Coverage	Abundance	Description
COG1092	COG1092	2	1.613231	0.00044	Predicted SAM-dependent methyltransferases
COG1094	COG1094	1	0.391752	0.000106	Predicted RNA-binding protein (contains KH domains)
COG1101	PhnK	2	1.954372	0.000533	ABC-type uncharacterized transport system, ATPase component
COG1102	Cmk	7	6.189944	0.001688	Cytidylate kinase
COG1104	NifS	3	2.961139	0.000807	Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes
COG1105	FruK	1	0.951612	0.000259	Fructose-1-phosphate kinase and related fructose-6-phosphate kinase (PfkB)
COG1106	COG1106	1	0.983827	0.000268	Predicted ATPases
COG1108	ZnuB	1	0.9927	0.00027	ABC-type Mn2+/Zn2+ transport systems, permease components
COG1109	{ManB	4	3.903017	0.001064	Phosphomannomutase
COG1114	BrnQ	1	0.988399	0.000269	Branched-chain amino acid permeases
COG1115	AlsT	7	5.969026	0.001628	Na+/alanine symporter
COG1116	TauB	5	4.814516	0.001313	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component
COG1117	PstB	2	1.984189	0.000541	ABC-type phosphate transport system, ATPase component
COG1120	FepC	3	2.860465	0.00078	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components
COG1121	ZnuC	1	1	0.000272	ABC-type Mn/Zn transport systems, ATPase component
COG1122	CbiO	2	1.906382	0.00052	ABC-type cobalt transport system, ATPase component
COG1123	COG1123	1	0.120593	3.2e-05	ATPase components of various ABC-type transport systems, contain duplicated ATPase
COG1124	DppF	2	1.805555	0.000492	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component
COG1126	GlnQ	8	6.745833	0.00184	ABC-type polar amino acid transport system, ATPase component
COG1129	MglA	27	26.712	0.007286	ABC-type sugar transport system, ATPase component
COG1131	CcmA	8	6.83959	0.001865	ABC-type multidrug transport system, ATPase component
COG1132	MdlB	23	18.192239	0.004962	ABC-type multidrug transport system, ATPase and permease components
COG1134	TagH	1	0.967871	0.000264	ABC-type polysaccharide/polyol phosphate transport system, ATPase component
COG1135	AbcC	1	0.99705	0.000271	ABC-type metal ion transport system, ATPase component
COG1136	SalX	6	5.938053	0.001619	ABC-type antimicrobial peptide transport system, ATPase component
COG1142	HycB	2	1.127272	0.000307	Fe-S-cluster-containing hydrogenase components 2
COG1143	NuoI	2	0.790697	0.000215	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)
COG1145	NapF	9	6.010101	0.001639	Ferredoxin
COG1149	COG1149	7	1.464788	0.000399	MinD superfamily P-loop ATPase containing an inserted ferredoxin domain
COG1150	HdrC	1	0.405128	0.00011	Heterodisulfide reductase, subunit C
COG1151	COG1151	4	2.97743	0.000812	6Fe-6S prismane cluster-containing protein
COG1154	Dxs	1	0.980861	0.000267	Deoxyxylulose-5-phosphate synthase
COG1155	NtpA	2	1.969387	0.000537	Archaeal/vacuolar-type H+-ATPase subunit A
COG1156	NtpB	2	1.982721	0.00054	Archaeal/vacuolar-type H+-ATPase subunit B
COG1157	FliI	1	0.981859	0.000267	Flagellar biosynthesis/type III secretory pathway ATPase
COG1158	Rho	1	0.890995	0.000243	Transcription termination factor
COG1159	Era	1	0.983221	0.000268	GTPase
COG1160	COG1160	2	1.88063	0.000513	Predicted GTPases
COG1161	COG1161	1	0.916149	0.000249	Predicted GTPases
COG1162	COG1162	1	0.976744	0.000266	Predicted GTPases
COG1164	COG1164	2	1.856187	0.000506	Oligoendopeptidase F
COG1167	ARO8	8	5.614379	0.001531	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs
COG1168	MalY	5	4.948453	0.001349	Bifunctional PLP-dependent enzyme with beta-cystathionase and maltose regulon repressor activities
COG1171	IlvA	4	2.610951	0.000712	Threonine dehydratase
COG1172	AraH	31	27.205696	0.007421	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components
COG1173	DppC	16	14.474048	0.003948	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components
COG1175	UgpA	31	29.803389	0.008129	ABC-type sugar transport systems, permease components
COG1176	PotB	2	1.836236	0.0005	ABC-type spermidine/putrescine transport system, permease component I
COG1177	PotC	2	1.947565	0.000531	ABC-type spermidine/putrescine transport system, permease component II
COG1178	ThiP	8	7.111111	0.001939	ABC-type Fe3+ transport system, permease component
COG1179	COG1179	1	0.946768	0.000258	Dinucleotide-utilizing enzymes involved in molybdopterin and thiamine biosynthesis family 1
COG1180	PflA	6	4.784615	0.001305	Pyruvate-formate lyase-activating enzyme
COG1183	PssA	1	0.764957	0.000208	Phosphatidylserine synthase
COG1184	GCD2	1	0.687707	0.000187	Translation initiation factor 2B subunit, eIF-2B alpha/beta/delta family
COG1185	Pnp	1	0.988439	0.000269	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)
COG1186	PrfB	2	1.866108	0.000509	Protein chain release factor B
COG1187	RsuA	2	1.943548	0.00053	16S rRNA uridine-516 pseudouridylate synthase and related pseudouridylate synthases
COG1188	COG1188	1	0.76	0.000207	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)
COG1189	COG1189	1	0.983673	0.000268	Predicted rRNA methylase
COG1190	LysU	1	0.978087	0.000266	Lysyl-tRNA synthetase (class II)
COG1191	FliA	8	5.688259	0.001551	DNA-directed RNA polymerase specialized sigma subunit
COG1192	Soj	2	1.957528	0.000533	ATPases involved in chromosome partitioning
COG1193	COG1193	2	1.697211	0.000462	Mismatch repair ATPase (MutS family)
COG1194	MutY	1	0.923976	0.000252	A/G-specific DNA glycosylase
COG1195	RecF	1	0.99449	0.000271	Recombinational DNA repair ATPase (RecF pathway)
COG1196	Smc	10	2.27429	0.00062	Chromosome segregation ATPases
COG1197	Mfd	1	0.971027	0.000264	Transcription-repair coupling factor (superfamily II helicase)
COG1198	PriA	1	0.99315	0.00027	Primosomal protein N' (replication factor Y) - superfamily II helicase
COG1199	DinG	3	1.885321	0.000514	Rad3-related DNA helicases
COG1200	RecG	1	0.985228	0.000268	RecG-like helicase
COG1201	Lhr	2	0.939803	0.000256	Lhr-like helicases
COG1203	COG1203	3	1.553888	0.000423	CRISPR-associated helicase Cas3
COG1207	GlmU	1	0.256521	6.9e-05	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acetyltransferase domains)
COG1208	GCD1	2	1.343575	0.000366	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)
COG1209	RfbA	3	1.884615	0.000514	dTDP-glucose pyrophosphorylase
COG1211	IspD	1	0.982608	0.000268	4-diphosphocytidyl-2-methyl-D-erithritol synthase
COG1214	COG1214	1	0.995454	0.000271	Inactive homolog of metal-dependent proteases, putative molecular chaperone
COG1215	COG1215	1	0.476082	0.000129	Glycosyltransferases, probably involved in cell wall biogenesis
COG1216	COG1216	5	4.016393	0.001095	Predicted glycosyltransferases
COG1217	TypA	1	0.993366	0.00027	Predicted membrane GTPase involved in stress response
COG1219	ClpX	3	1.894607	0.000516	ATP-dependent protease Clp, ATPase subunit
COG1221	PspF	2	1.570719	0.000428	Transcriptional regulators containing an AAA-type ATPase domain and a DNA-binding domain
COG1225	Bcp	2	1.77707	0.000484	Peroxiredoxin
COG1227	PPX1	1	0.765273	0.000208	Inorganic pyrophosphatase/exopolyphosphatase
COG1228	HutI	4	3.783251	0.001032	Imidazolonepropionase and related amidohydrolases
COG1234	ElaC	3	2.469178	0.000673	Metal-dependent hydrolases of the beta-lactamase superfamily III
COG1235	PhnP	3	2.855018	0.000778	Metal-dependent hydrolases of the beta-lactamase superfamily I
COG1236	YSH1	1	0.929742	0.000253	Predicted exonuclease of the beta-lactamase fold involved in RNA processing
COG1237	COG1237	2	1.976833	0.000539	Metal-dependent hydrolases of the beta-lactamase superfamily II
COG1242	COG1242	1	1	0.000272	Predicted Fe-S oxidoreductase
COG1246	ArgA	1	0.705882	0.000192	N-acetylglutamate synthase and related acetyltransferases
COG1247	COG1247	2	1.24852	0.00034	Sortase and related acyltransferases
COG1249	Lpd	6	5.980176	0.001631	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes
COG1251	NirB	5	0.8058	0.000219	NAD(P)H-nitrite reductase
COG1253	TlyC	4	2.827505	0.000771	Hemolysins and related proteins containing CBS domains
COG1254	AcyP	1	0.913043	0.000249	Acylphosphatases
COG1256	FlgK	2	1.088768	0.000296	Flagellar hook-associated protein
COG1261	FlgA	1	0.631818	0.000172	Flagellar basal body P-ring biosynthesis protein
COG1263	PtsG	6	5.435114	0.001482	Phosphotransferase system IIC components, glucose/maltose/N-acetylglucosamine-specific
COG1264	PtsG	5	4.715909	0.001286	Phosphotransferase system IIB components
COG1266	COG1266	3	2.221238	0.000605	Predicted metal-dependent membrane protease
COG1268	BioY	2	1.934782	0.000527	Uncharacterized conserved protein
COG1269	NtpI	2	1.981818	0.00054	Archaeal/vacuolar-type H+-ATPase subunit I
COG1270	CbiB	1	0.965625	0.000263	Cobalamin biosynthesis protein CobD/CbiB
COG1272	COG1272	1	0.960176	0.000261	Predicted membrane protein, hemolysin III homolog
COG1277	NosY	2	1.719424	0.000469	ABC-type transport system involved in multi-copper enzyme maturation, permease component
COG1278	CspC	2	2	0.000545	Cold shock proteins
COG1280	RhtB	1	0.990384	0.00027	Putative threonine efflux protein
COG1283	NptA	2	1.973733	0.000538	Na+/phosphate symporter
COG1284	COG1284	9	8.096885	0.002208	Uncharacterized conserved protein
COG1285	SapB	2	1.918552	0.000523	Uncharacterized membrane protein
COG1288	COG1288	4	3.817047	0.001041	Predicted membrane protein
COG1289	COG1289	1	0.204747	5.5e-05	Predicted membrane protein
COG1291	MotA	1	0.947368	0.000258	Flagellar motor component
COG1292	BetT	3	2.795158	0.000762	Choline-glycine betaine transporter
COG1293	COG1293	1	0.97695	0.000266	Predicted RNA-binding protein homologous to eukaryotic snRNP
COG1295	Rbn	1	0.927392	0.000252	Ribonuclease BN family enzyme
COG1296	AzlC	1	0.920168	0.000251	Predicted branched-chain amino acid permease (azaleucine resistance)
COG1297	COG1297	2	0.939102	0.000256	Predicted membrane protein
COG1298	FlhA	1	0.943965	0.000257	Flagellar biosynthesis pathway, component FlhA
COG1299	FruA	4	3.696793	0.001008	Phosphotransferase system, fructose-specific IIC component
COG1301	GltP	7	6.674698	0.00182	Na+/H+-dicarboxylate symporters
COG1302	COG1302	2	1.778625	0.000485	Uncharacterized protein conserved in bacteria
COG1305	COG1305	2	1.128526	0.000307	Transglutaminase-like enzymes, putative cysteine proteases
COG1306	COG1306	1	0.81	0.00022	Uncharacterized conserved protein
COG1307	DegV	4	3.914893	0.001067	Uncharacterized protein conserved in bacteria
COG1309	AcrR	22	17.930348	0.004891	Transcriptional regulator
COG1312	UxuA	4	3.853591	0.001051	D-mannonate dehydratase
COG1313	PflX	2	0.728358	0.000198	Uncharacterized Fe-S protein PflX, homolog of pyruvate formate lyase activating proteins
COG1314	SecG	1	0.825581	0.000225	Preprotein translocase subunit SecG
COG1315	COG1315	1	0.85267	0.000232	Uncharacterized conserved protein
COG1316	LytR	5	3.970684	0.001083	Transcriptional regulator
COG1317	FliH	1	0.773504	0.00021	Flagellar biosynthesis/type III secretory pathway protein
COG1319	CoxM	11	8.841549	0.002411	Aerobic-type carbon monoxide dehydrogenase, middle subunit CoxM/CutM homologs
COG1320	MnhG	1	0.911504	0.000248	Multisubunit Na+/H+ antiporter, MnhG subunit
COG1321	TroR	3	2.376623	0.000648	Mn-dependent transcriptional regulator
COG1323	COG1323	1	0.98324	0.000268	Predicted nucleotidyltransferase
COG1327	COG1327	1	0.961538	0.000262	Predicted transcriptional regulator, consists of a Zn-ribbon and ATP-cone domains
COG1328	NrdD	5	3.112857	0.000849	Oxygen-sensitive ribonucleoside-triphosphate reductase
COG1329	COG1329	2	1.89759	0.000517	Transcriptional regulators, similar to M. xanthus CarD
COG1331	COG1331	2	0.976011	0.000266	Highly conserved protein containing a thioredoxin domain
COG1335	PncA	2	1.658536	0.000452	Amidases related to nicotinamidase
COG1338	FliP	1	0.995967	0.000271	Flagellar biosynthesis pathway, component FliP
COG1342	COG1342	1	0.979797	0.000267	Predicted DNA-binding proteins
COG1343	COG1343	2	1.876404	0.000511	CRISPR-associated protein Cas2
COG1344	FlgL	2	1.994444	0.000544	Flagellin and related hook-associated proteins
COG1345	FliD	2	1.103519	0.000301	Flagellar capping protein
COG1346	LrgB	1	0.960869	0.000262	Putative effector of murein hydrolase
COG1348	NifH	2	1.776978	0.000484	Nitrogenase subunit NifH (ATPase)
COG1349	GlpR	10	8.415019	0.002295	Transcriptional regulators of sugar metabolism
COG1352	CheR	2	1.977611	0.000539	Methylase of chemotaxis methyl-accepting proteins
COG1354	scpA	1	0.939516	0.000256	Rec8/ScpA/Scc1-like protein (kleisin family)
COG1357	COG1357	1	0.705882	0.000192	Pentapeptide repeats containing protein
COG1358	RPL8A	1	0.853448	0.000232	Ribosomal protein HS6-type (S12/L30/L7a)
COG1360	MotB	1	0.971311	0.000264	Flagellar motor protein
COG1361	COG1361	2	1.478	0.000403	S-layer domain
COG1362	LAP4	2	1.970251	0.000537	Aspartyl aminopeptidase
COG1363	FrvX	4	3.932394	0.001072	Cellulase M and related proteins
COG1364	ArgJ	1	0.987623	0.000269	N-acetylglutamate synthase (N-acetylornithine aminotransferase)
COG1366	SpoIIAA	3	2.376068	0.000648	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)
COG1368	MdoB	2	1.00923	0.000275	Phosphoglycerol transferase and related proteins, alkaline phosphatase superfamily
COG1376	ErfK	3	1.478448	0.000403	Uncharacterized protein conserved in bacteria
COG1377	FlhB	1	0.961432	0.000262	Flagellar biosynthesis pathway, component FlhB
COG1379	COG1379	2	1.488833	0.000406	PHP family phosphoesterase with a Zn ribbon
COG1380	COG1380	1	0.890625	0.000242	Putative effector of murein hydrolase LrgA
COG1381	RecO	1	0.589641	0.00016	Recombinational DNA repair protein (RecF pathway)
COG1385	COG1385	1	0.987804	0.000269	Uncharacterized protein conserved in bacteria
COG1386	scpB	1	0.956521	0.00026	Chromosome segregation and condensation protein B
COG1387	HIS2	4	2.877637	0.000784	Histidinol phosphatase and related hydrolases of the PHP family
COG1388	LytE	3	1.645161	0.000448	FOG: LysM repeat
COG1390	NtpE	2	1.902061	0.000518	Archaeal/vacuolar-type H+-ATPase subunit E
COG1392	COG1392	1	0.949308	0.000258	Phosphate transport regulator (distant homolog of PhoU)
COG1393	ArsC	2	1.94017	0.000529	Arsenate reductase and related proteins, glutaredoxin family
COG1394	NtpD	2	1.900473	0.000518	Archaeal/vacuolar-type H+-ATPase subunit D
COG1396	HipB	19	13.741666	0.003748	Predicted transcriptional regulators
COG1397	DraG	1	0.961783	0.000262	ADP-ribosylglycohydrolase
COG1399	COG1399	1	0.994318	0.000271	Predicted metal-binding, possibly nucleic acid-binding protein
COG1402	COG1402	4	3.852	0.00105	Uncharacterized protein, putative amidase
COG1404	AprE	3	1.633858	0.000445	Subtilisin-like serine proteases
COG1408	COG1408	3	2.669014	0.000728	Predicted phosphohydrolases
COG1409	Icc	2	1.488372	0.000406	Predicted phosphohydrolases
COG1410	MetH	2	0.676959	0.000184	Methionine synthase I, cobalamin-binding domain
COG1414	IclR	7	6.971544	0.001901	Transcriptional regulator
COG1418	COG1418	4	2.315315	0.000631	Predicted HD superfamily hydrolase
COG1432	COG1432	1	0.392265	0.000107	Uncharacterized conserved protein
COG1433	COG1433	1	1	0.000272	Uncharacterized conserved protein
COG1434	COG1434	1	0.650224	0.000177	Uncharacterized conserved protein
COG1436	NtpG	2	1.817307	0.000495	Archaeal/vacuolar-type H+-ATPase subunit F
COG1438	ArgR	2	1.093333	0.000298	Arginine repressor
COG1440	CelA	2	2	0.000545	Phosphotransferase system cellobiose-specific component IIB
COG1442	RfaJ	1	0.84	0.000229	Lipopolysaccharide biosynthesis proteins, LPS:glycosyltransferases
COG1443	Idi	1	0.8	0.000218	Isopentenyldiphosphate isomerase
COG1444	COG1444	1	0.062005	1.6e-05	Predicted P-loop ATPase fused to an acetyltransferase
COG1445	FrwB	4	2.631147	0.000717	Phosphotransferase system fructose-specific component IIB
COG1446	COG1446	1	0.934853	0.000255	Asparaginase
COG1447	CelC	2	1.942857	0.000529	Phosphotransferase system cellobiose-specific component IIA
COG1451	COG1451	1	0.977578	0.000266	Predicted metal-dependent hydrolase
COG1453	COG1453	4	2.207161	0.000602	Predicted oxidoreductases of the aldo/keto reductase family
COG1454	EutG	5	4.994694	0.001362	Alcohol dehydrogenase, class IV
COG1455	CelB	3	2.872685	0.000783	Phosphotransferase system cellobiose-specific component IIC
COG1457	CodB	3	1.644796	0.000448	Purine-cytosine permease and related proteins
COG1459	PulF	2	1.889168	0.000515	Type II secretory pathway, component PulF
COG1461	COG1461	1	0.998154	0.000272	Predicted kinase related to dihydroxyacetone kinase
COG1464	NlpA	1	0.910447	0.000248	ABC-type metal ion transport system, periplasmic component/surface antigen
COG1466	HolA	1	0.937125	0.000255	DNA polymerase III, delta subunit
COG1468	COG1468	2	1.873684	0.000511	CRISPR-associated protein Cas4 (RecB family exonuclease)
COG1470	COG1470	1	0.758284	0.000206	Predicted membrane protein
COG1472	BglX	2	1.534005	0.000418	Beta-glucosidase-related glycosidases
COG1473	AbgB	15	14.614795	0.003986	Metal-dependent amidase/aminoacylase/carboxypeptidase
COG1475	Spo0J	1	0.6375	0.000173	Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain
COG1476	COG1476	9	7.779411	0.002122	Predicted transcriptional regulators
COG1477	ApbE	1	0.946587	0.000258	Membrane-associated lipoprotein involved in thiamine biosynthesis
COG1478	COG1478	1	0.233463	6.3e-05	GTP and metal dependent enzyme involved F420 coenzyme biosynthesis (catalyzes addition of two    l-glutamates to F420 precursor)
COG1479	COG1479	1	0.787286	0.000214	Uncharacterized conserved protein
COG1481	COG1481	1	0.987012	0.000269	Uncharacterized protein conserved in bacteria
COG1482	ManA	2	1.826923	0.000498	Phosphomannose isomerase
COG1484	DnaC	1	0.842519	0.000229	DNA replication protein
COG1486	CelF	4	3.009049	0.00082	Alpha-galactosidases/6-phospho-beta-glucosidases, family 4 of glycosyl hydrolases
COG1488	PncB	1	0.980246	0.000267	Nicotinic acid phosphoribosyltransferase
COG1489	SfsA	1	0.94468	0.000257	DNA-binding protein, stimulates sugar fermentation
COG1490	Dtd	1	1	0.000272	D-Tyr-tRNAtyr deacylase
COG1492	CobQ	2	1.063786	0.00029	Cobyric acid synthase
COG1493	HprK	1	0.993506	0.000271	Serine kinase of the HPr protein, regulates carbohydrate metabolism
COG1496	yfiH	1	0.915662	0.000249	Multicopper polyphenol oxidase (laccase)
COG1501	COG1501	4	2.290155	0.000624	Alpha-glucosidases, family 31 of glycosyl hydrolases
COG1502	Cls	4	2.648401	0.000722	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes
COG1506	DAP2	3	1.725806	0.00047	Dipeptidyl aminopeptidases/acylaminoacyl-peptidases
COG1509	KamA	1	0.943089	0.000257	Lysine 2,3-aminomutase
COG1511	COG1511	4	0.693589	0.000189	Predicted membrane protein
COG1512	COG1512	1	0.494464	0.000134	Beta-propeller domains of methanol dehydrogenase type
COG1516	FliS	1	0.931818	0.000254	Flagellin-specific chaperone FliS
COG1518	COG1518	2	1.990825	0.000543	CRISPR-associated protein Cas1
COG1521	COG1521	1	0.948207	0.000258	Pantothenate kinase type III (Bvg accessory factor family protein)
COG1522	Lrp	3	2.616883	0.000713	Transcriptional regulators
COG1523	PulA	2	1.938307	0.000528	Type II secretory pathway, pullulanase PulA and related glycosidases
COG1524	COG1524	1	0.893333	0.000243	Uncharacterized proteins of the AP superfamily
COG1526	FdhD	1	0.966165	0.000263	Uncharacterized protein required for formate dehydrogenase activity
COG1527	NtpC	2	1.936416	0.000528	Archaeal/vacuolar-type H+-ATPase subunit C
COG1528	Ftn	1	1	0.000272	Ferritin-like protein
COG1529	CoxL	16	13.74145	0.003748	Aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL homologs
COG1530	CafA	1	0.804928	0.000219	Ribonucleases G and E
COG1533	SplB	2	1.494949	0.000407	DNA repair photolyase
COG1534	COG1534	1	0.969072	0.000264	Predicted RNA-binding protein containing KH domain, possibly ribosomal protein
COG1536	FliG	1	0.9882	0.000269	Flagellar motor switch protein
COG1538	TolC	4	1.55361	0.000423	Outer membrane protein
COG1539	FolB	1	0.966942	0.000263	Dihydroneopterin aldolase
COG1541	PaaK	6	5.438356	0.001483	Coenzyme F390 synthetase
COG1544	COG1544	1	0.981818	0.000267	Ribosome-associated protein Y (PSrp-1)
COG1546	CinA	1	0.969135	0.000264	Uncharacterized protein (competence- and mitomycin-induced)
COG1551	CsrA	1	0.863013	0.000235	RNA-binding global regulator CsrA
COG1558	FlgC	1	1	0.000272	Flagellar basal body rod protein
COG1559	COG1559	1	0.298245	8.1e-05	Aminodeoxychorismate lyase
COG1561	COG1561	1	1	0.000272	Uncharacterized stress-induced protein
COG1563	COG1563	1	0.896551	0.000244	Predicted subunit of the Multisubunit Na+/H+ antiporter
COG1564	THI80	1	0.990566	0.00027	Thiamine pyrophosphokinase
COG1566	EmrA	1	0.676136	0.000184	Multidrug resistance efflux pump
COG1570	XseA	1	0.990909	0.00027	Exonuclease VII, large subunit
COG1574	COG1574	3	2.018691	0.00055	Predicted metal-dependent hydrolase with the TIM-barrel fold
COG1582	FlgEa	1	0.970149	0.000264	Uncharacterized protein, possibly involved in motility
COG1585	COG1585	1	0.957142	0.000261	Membrane protein implicated in regulation of membrane protease activity
COG1586	SpeD	1	0.845588	0.00023	S-adenosylmethionine decarboxylase
COG1587	HemD	1	0.975806	0.000266	Uroporphyrinogen-III synthase
COG1592	COG1592	6	3.734939	0.001018	Rubrerythrin
COG1593	DctQ	28	25.155672	0.006862	TRAP-type C4-dicarboxylate transport system, large permease component
COG1595	RpoE	10	8.741758	0.002384	DNA-directed RNA polymerase specialized sigma subunit, sigma24 homolog
COG1597	LCB5	2	1.893687	0.000516	Sphingosine kinase and enzymes related to eukaryotic diacylglycerol kinase
COG1598	COG1598	1	0.739726	0.000201	Predicted nuclease of the RNAse H fold, HicB family
COG1605	PheA	1	0.930693	0.000253	Chorismate mutase
COG1606	COG1606	1	0.959107	0.000261	ATP-utilizing enzymes of the PP-loop superfamily
COG1609	PurR	33	31.513513	0.008596	Transcriptional regulators
COG1610	COG1610	1	0.945945	0.000258	Uncharacterized conserved protein
COG1619	LdcA	1	0.977635	0.000266	Uncharacterized proteins, homologs of microcin C7 resistance protein MccF
COG1620	LldP	1	0.97318	0.000265	L-lactate permease
COG1621	SacC	2	1.808641	0.000493	Beta-fructosidases (levanase/invertase)
COG1624	COG1624	1	0.910931	0.000248	Uncharacterized conserved protein
COG1625	COG1625	1	0.975845	0.000266	Fe-S oxidoreductase, related to NifB/MoaA family
COG1633	COG1633	1	0.778409	0.000212	Uncharacterized conserved protein
COG1636	COG1636	1	0.946078	0.000258	Uncharacterized protein conserved in bacteria
COG1638	DctP	31	27.069277	0.007384	TRAP-type C4-dicarboxylate transport system, periplasmic component
COG1640	MalQ	3	2.107692	0.000574	4-alpha-glucanotransferase
COG1641	COG1641	1	0.826873	0.000225	Uncharacterized conserved protein
COG1648	CysG	1	0.904761	0.000246	Siroheme synthase (precorrin-2 oxidase/ferrochelatase domain)
COG1652	XkdP	1	0.141263	3.8e-05	Uncharacterized protein containing LysM domain
COG1653	UgpB	48	40.972286	0.011176	ABC-type sugar transport system, periplasmic component
COG1654	BirA	1	0.92405	0.000252	Biotin operon repressor
COG1660	COG1660	1	1	0.000272	Predicted P-loop-containing kinase
COG1661	COG1661	1	0.971631	0.000265	Predicted DNA-binding protein with PD1-like DNA-binding motif
COG1668	NatB	1	0.405405	0.00011	ABC-type Na+ efflux pump, permease component
COG1670	RimL	4	2.957219	0.000806	Acetyltransferases, including N-acetylases of ribosomal proteins
COG1674	FtsK	2	0.846153	0.00023	DNA segregation ATPase FtsK/SpoIIIE and related proteins
COG1677	FliE	1	0.666666	0.000181	Flagellar hook-basal body protein
COG1680	AmpC	2	1.587179	0.000432	Beta-lactamase class C and other penicillin binding proteins
COG1682	TagG	1	0.992395	0.00027	ABC-type polysaccharide/polyol phosphate export systems, permease component
COG1683	COG1683	1	0.967948	0.000264	Uncharacterized conserved protein
COG1684	FliR	1	0.984496	0.000268	Flagellar biosynthesis pathway, component FliR
COG1686	DacC	6	4.735218	0.001291	D-alanyl-D-alanine carboxypeptidase
COG1687	AzlD	1	0.971698	0.000265	Predicted branched-chain amino acid permeases (azaleucine resistance)
COG1690	RtcB	3	2.858796	0.000779	Uncharacterized conserved protein
COG1691	COG1691	1	0.984251	0.000268	NCAIR mutase (PurE)-related proteins
COG1695	COG1695	4	2.681159	0.000731	Predicted transcriptional regulators
COG1696	DltB	3	2.661176	0.000725	Predicted membrane protein involved in D-alanine export
COG1699	COG1699	1	0.945205	0.000257	Uncharacterized protein conserved in bacteria
COG1702	PhoH	1	0.876436	0.000239	Phosphate starvation-inducible protein PhoH, predicted ATPase
COG1712	COG1712	1	0.996078	0.000271	Predicted dinucleotide-utilizing enzyme
COG1713	COG1713	1	0.951871	0.000259	Predicted HD superfamily hydrolase involved in NAD metabolism
COG1715	Mrr	1	0.951298	0.000259	Restriction endonuclease
COG1716	COG1716	1	0.502617	0.000137	FOG: FHA domain
COG1719	COG1719	1	0.677215	0.000184	Predicted hydrocarbon binding protein (contains V4R domain)
COG1720	COG1720	1	0.698717	0.00019	Uncharacterized conserved protein
COG1722	XseB	1	0.802469	0.000218	Exonuclease VII small subunit
COG1725	COG1725	3	2.904	0.000792	Predicted transcriptional regulators
COG1729	COG1729	1	0.259541	7e-05	Uncharacterized protein conserved in bacteria
COG1733	COG1733	5	4.391666	0.001197	Predicted transcriptional regulators
COG1737	RpiR	10	9.761565	0.002662	Transcriptional regulators
COG1739	COG1739	1	1	0.000272	Uncharacterized conserved protein
COG1744	Med	6	5.588405	0.001524	Uncharacterized ABC-type transport system, periplasmic component/surface lipoprotein
COG1749	FlgE	1	1	0.000272	Flagellar hook protein FlgE
COG1752	RssA	2	1.607843	0.000438	Predicted esterase of the alpha-beta hydrolase superfamily
COG1754	COG1754	1	0.271812	7.4e-05	Uncharacterized C-terminal domain of topoisomerase IA
COG1757	NhaC	6	5.441237	0.001484	Na+/H+ antiporter
COG1758	RpoZ	1	0.554054	0.000151	DNA-directed RNA polymerase, subunit K/omega
COG1760	SdaA	5	3.419847	0.000932	L-serine deaminase
COG1762	PtsN	11	10.447368	0.002849	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)
COG1763	MobB	1	0.745341	0.000203	Molybdopterin-guanine dinucleotide biosynthesis protein
COG1766	fliF	1	0.917431	0.00025	Flagellar basal body M-ring protein
COG1767	CitG	1	0.96875	0.000264	Triphosphoribosyl-dephospho-CoA synthetase
COG1768	COG1768	1	1	0.000272	Predicted phosphohydrolase
COG1773	COG1773	2	1.981818	0.00054	Rubredoxin
COG1774	COG1774	1	0.954716	0.00026	Uncharacterized homolog of PSP1
COG1775	HgdB	1	0.992084	0.00027	Benzoyl-CoA reductase/2-hydroxyglutaryl-CoA dehydratase subunit, BcrC/BadD/HgdB
COG1776	CheC	3	2.551724	0.000696	Chemotaxis protein CheC, inhibitor of MCP methylation
COG1781	PyrI	1	0.928104	0.000253	Aspartate carbamoyltransferase, regulatory subunit
COG1792	MreC	1	0.887323	0.000242	Cell shape-determining protein
COG1794	RacX	1	0.995652	0.000271	Aspartate racemase
