Accession	Name	No_orfs	Coverage	Abundance	Description
COG1057	NadD	1	0.979695	0.000487	Nicotinic acid mononucleotide adenylyltransferase
COG1058	CinA	1	0.956862	0.000476	Predicted nucleotide-utilizing enzyme related to molybdopterin-biosynthesis enzyme MoeA
COG1062	AdhC	2	1.838797	0.000915	Zn-dependent alcohol dehydrogenases, class III
COG1063	Tdh	2	1.777142	0.000885	Threonine dehydrogenase and related Zn-dependent dehydrogenases
COG1066	Sms	1	0.984649	0.00049	Predicted ATP-dependent serine protease
COG1070	XylB	2	1.950199	0.000971	Sugar (pentulose and hexulose) kinases
COG1071	AcoA	1	0.902234	0.000449	Pyruvate/2-oxoglutarate dehydrogenase complex, dehydrogenase (E1) component, eukaryotic type, alpha subunit
COG1072	CoaA	2	1.409893	0.000702	Panthothenate kinase
COG1073	COG1073	1	0.913043	0.000454	Hydrolases of the alpha/beta superfamily
COG1074	RecB	1	1	0.000498	ATP-dependent exoDNAse (exonuclease V) beta subunit (contains helicase and exonuclease domains)
COG1076	DjlA	1	0.994252	0.000495	DnaJ-domain-containing proteins 1
COG1079	COG1079	2	1.983552	0.000987	Uncharacterized ABC-type transport system, permease component
COG1082	IolE	4	3.861313	0.001923	Sugar phosphate isomerases/epimerases
COG1086	COG1086	1	0.552721	0.000275	Predicted nucleoside-diphosphate sugar epimerases
COG1089	Gmd	1	1	0.000498	GDP-D-mannose dehydratase
COG1092	COG1092	1	0.83715	0.000416	Predicted SAM-dependent methyltransferases
COG1104	NifS	1	0.948186	0.000472	Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes
COG1108	ZnuB	1	0.908759	0.000452	ABC-type Mn2+/Zn2+ transport systems, permease components
COG1109	{ManB	3	2.760775	0.001374	Phosphomannomutase
COG1115	AlsT	2	1.019911	0.000507	Na+/alanine symporter
COG1116	TauB	2	1.891129	0.000941	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component
COG1117	PstB	1	1	0.000498	ABC-type phosphate transport system, ATPase component
COG1120	FepC	1	0.972868	0.000484	ABC-type cobalamin/Fe3+-siderophores transport systems, ATPase components
COG1121	ZnuC	1	0.996062	0.000496	ABC-type Mn/Zn transport systems, ATPase component
COG1122	CbiO	1	0.940425	0.000468	ABC-type cobalt transport system, ATPase component
COG1123	COG1123	1	0.998144	0.000497	ATPase components of various ABC-type transport systems, contain duplicated ATPase
COG1126	GlnQ	2	1.895833	0.000944	ABC-type polar amino acid transport system, ATPase component
COG1127	Ttg2A	1	0.961977	0.000479	ABC-type transport system involved in resistance to organic solvents, ATPase component
COG1129	MglA	10	5.077999	0.002528	ABC-type sugar transport system, ATPase component
COG1131	CcmA	4	2.303754	0.001147	ABC-type multidrug transport system, ATPase component
COG1132	MdlB	3	2.941798	0.001465	ABC-type multidrug transport system, ATPase and permease components
COG1136	SalX	1	0.986725	0.000491	ABC-type antimicrobial peptide transport system, ATPase component
COG1137	YhbG	1	0.991769	0.000493	ABC-type (unclassified) transport system, ATPase component
COG1138	CcmF	1	0.989197	0.000492	Cytochrome c biogenesis factor
COG1142	HycB	1	0.278787	0.000138	Fe-S-cluster-containing hydrogenase components 2
COG1143	NuoI	1	0.930232	0.000463	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)
COG1145	NapF	3	1.747474	0.00087	Ferredoxin
COG1146	COG1146	2	1.838235	0.000915	Ferredoxin
COG1154	Dxs	2	1.007974	0.000501	Deoxyxylulose-5-phosphate synthase
COG1158	Rho	1	0.99526	0.000495	Transcription termination factor
COG1159	Era	1	0.996644	0.000496	GTPase
COG1160	COG1160	1	0.995495	0.000495	Predicted GTPases
COG1164	COG1164	1	0.983277	0.000489	Oligoendopeptidase F
COG1167	ARO8	4	2.917211	0.001452	Transcriptional regulators containing a DNA-binding HTH domain and an aminotransferase domain (MocR family) and their eukaryotic orthologs
COG1171	IlvA	4	2.769452	0.001379	Threonine dehydratase
COG1172	AraH	6	5.740506	0.002858	Ribose/xylose/arabinose/galactoside ABC-type transport systems, permease components
COG1173	DppC	2	1.851211	0.000921	ABC-type dipeptide/oligopeptide/nickel transport systems, permease components
COG1175	UgpA	4	3.78644	0.001885	ABC-type sugar transport systems, permease components
COG1176	PotB	3	2.571428	0.00128	ABC-type spermidine/putrescine transport system, permease component I
COG1177	PotC	3	2.88764	0.001438	ABC-type spermidine/putrescine transport system, permease component II
COG1178	ThiP	1	0.927777	0.000462	ABC-type Fe3+ transport system, permease component
COG1180	PflA	1	1	0.000498	Pyruvate-formate lyase-activating enzyme
COG1181	DdlA	1	1	0.000498	D-alanine-D-alanine ligase and related ATP-grasp enzymes
COG1183	PssA	3	1.978632	0.000985	Phosphatidylserine synthase
COG1185	Pnp	1	1	0.000498	Polyribonucleotide nucleotidyltransferase (polynucleotide phosphorylase)
COG1186	PrfB	1	0.991631	0.000493	Protein chain release factor B
COG1187	RsuA	1	0.995967	0.000496	16S rRNA uridine-516 pseudouridylate synthase and related pseudouridylate synthases
COG1188	COG1188	1	0.94	0.000468	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)
COG1189	COG1189	1	0.983673	0.000489	Predicted rRNA methylase
COG1192	Soj	4	2.915057	0.001451	ATPases involved in chromosome partitioning
COG1194	MutY	1	0.923976	0.00046	A/G-specific DNA glycosylase
COG1195	RecF	1	0.99449	0.000495	Recombinational DNA repair ATPase (RecF pathway)
COG1196	Smc	4	1.400687	0.000697	Chromosome segregation ATPases
COG1197	Mfd	1	0.60755	0.000302	Transcription-repair coupling factor (superfamily II helicase)
COG1198	PriA	1	0.99863	0.000497	Primosomal protein N' (replication factor Y) - superfamily II helicase
COG1200	RecG	1	0.995568	0.000495	RecG-like helicase
COG1206	Gid	1	0.993166	0.000494	NAD(FAD)-utilizing enzyme possibly involved in translation
COG1207	GlmU	1	0.984782	0.00049	N-acetylglucosamine-1-phosphate uridyltransferase (contains nucleotidyltransferase and I-patch acetyltransferase domains)
COG1208	GCD1	2	1.519553	0.000756	Nucleoside-diphosphate-sugar pyrophosphorylase involved in lipopolysaccharide biosynthesis/translation initiation factor 2B, gamma/epsilon subunits (eIF-2Bgamma/eIF-2Bepsilon)
COG1210	GalU	1	0.979381	0.000487	UDP-glucose pyrophosphorylase
COG1211	IspD	1	0.973913	0.000485	4-diphosphocytidyl-2-methyl-D-erithritol synthase
COG1212	KdsB	1	0.971659	0.000483	CMP-2-keto-3-deoxyoctulosonic acid synthetase
COG1214	COG1214	1	0.990909	0.000493	Inactive homolog of metal-dependent proteases, putative molecular chaperone
COG1215	COG1215	1	0.965831	0.000481	Glycosyltransferases, probably involved in cell wall biogenesis
COG1217	TypA	1	0.996683	0.000496	Predicted membrane GTPase involved in stress response
COG1218	CysQ	1	0.938405	0.000467	3'-Phosphoadenosine 5'-phosphosulfate (PAPS) 3'-phosphatase
COG1219	ClpX	1	0.982843	0.000489	ATP-dependent protease Clp, ATPase subunit
COG1220	HslU	1	1	0.000498	ATP-dependent protease HslVU (ClpYQ), ATPase subunit
COG1225	Bcp	2	1.585987	0.000789	Peroxiredoxin
COG1226	Kch	1	0.683962	0.00034	Kef-type K+ transport systems, predicted NAD-binding component
COG1228	HutI	1	0.142857	7.1e-05	Imidazolonepropionase and related amidohydrolases
COG1234	ElaC	1	0.986301	0.000491	Metal-dependent hydrolases of the beta-lactamase superfamily III
COG1235	PhnP	2	1.962825	0.000977	Metal-dependent hydrolases of the beta-lactamase superfamily I
COG1238	COG1238	1	0.807453	0.000402	Predicted membrane protein
COG1247	COG1247	2	1.319526	0.000657	Sortase and related acyltransferases
COG1249	Lpd	4	3.97577	0.00198	Pyruvate/2-oxoglutarate dehydrogenase complex, dihydrolipoamide dehydrogenase (E3) component, and related enzymes
COG1250	FadB	4	3.703583	0.001844	3-hydroxyacyl-CoA dehydrogenase
COG1253	TlyC	1	0.610722	0.000304	Hemolysins and related proteins containing CBS domains
COG1257	HMG1	1	0.873853	0.000435	Hydroxymethylglutaryl-CoA reductase
COG1268	BioY	1	0.798913	0.000397	Uncharacterized conserved protein
COG1270	CbiB	2	0.88125	0.000438	Cobalamin biosynthesis protein CobD/CbiB
COG1278	CspC	3	2.895522	0.001442	Cold shock proteins
COG1280	RhtB	9	8.557692	0.004261	Putative threonine efflux protein
COG1281	COG1281	1	0.986013	0.000491	Disulfide bond chaperones of the HSP33 family
COG1282	PntB	1	0.930885	0.000463	NAD/NADP transhydrogenase beta subunit
COG1286	CvpA	1	0.692307	0.000344	Uncharacterized membrane protein, required for colicin V production
COG1290	QcrB	1	0.968503	0.000482	Cytochrome b subunit of the bc complex
COG1292	BetT	1	0.916201	0.000456	Choline-glycine betaine transporter
COG1295	Rbn	1	0.920792	0.000458	Ribonuclease BN family enzyme
COG1296	AzlC	1	0.894957	0.000445	Predicted branched-chain amino acid permease (azaleucine resistance)
COG1304	idi	1	0.980555	0.000488	Isopentenyl diphosphate isomerase (BS_ypgA, MTH48 and related proteins)
COG1309	AcrR	4	2.865671	0.001427	Transcriptional regulator
COG1312	UxuA	2	1.911602	0.000952	D-mannonate dehydratase
COG1314	SecG	1	0.325581	0.000162	Preprotein translocase subunit SecG
COG1319	CoxM	2	1.968309	0.00098	Aerobic-type carbon monoxide dehydrogenase, middle subunit CoxM/CutM homologs
COG1320	MnhG	1	0.955752	0.000475	Multisubunit Na+/H+ antiporter, MnhG subunit
COG1322	COG1322	1	0.94866	0.000472	Predicted nuclease of restriction endonuclease-like fold, RmuC family
COG1327	COG1327	1	0.987179	0.000491	Predicted transcriptional regulator, consists of a Zn-ribbon and ATP-cone domains
COG1329	COG1329	1	0.993975	0.000495	Transcriptional regulators, similar to M. xanthus CarD
COG1331	COG1331	1	0.985007	0.00049	Highly conserved protein containing a thioredoxin domain
COG1335	PncA	1	0.887804	0.000442	Amidases related to nicotinamidase
COG1349	GlpR	2	1.869565	0.000931	Transcriptional regulators of sugar metabolism
COG1354	scpA	1	0.955645	0.000475	Rec8/ScpA/Scc1-like protein (kleisin family)
COG1355	COG1355	1	0.97491	0.000485	Predicted dioxygenase
COG1357	COG1357	2	0.563025	0.00028	Pentapeptide repeats containing protein
COG1358	RPL8A	1	0.767241	0.000382	Ribosomal protein HS6-type (S12/L30/L7a)
COG1360	MotB	1	0.852459	0.000424	Flagellar motor protein
COG1364	ArgJ	1	1	0.000498	N-acetylglutamate synthase (N-acetylornithine aminotransferase)
COG1366	SpoIIAA	1	0.888888	0.000442	Anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)
COG1368	MdoB	1	0.375384	0.000186	Phosphoglycerol transferase and related proteins, alkaline phosphatase superfamily
COG1376	ErfK	4	2.715517	0.001352	Uncharacterized protein conserved in bacteria
COG1381	RecO	1	0.924302	0.00046	Recombinational DNA repair protein (RecF pathway)
COG1384	LysS	1	1	0.000498	Lysyl-tRNA synthetase (class I)
COG1385	COG1385	2	1.150406	0.000572	Uncharacterized protein conserved in bacteria
COG1386	scpB	1	0.967391	0.000481	Chromosome segregation and condensation protein B
COG1388	LytE	1	0.612903	0.000305	FOG: LysM repeat
COG1391	GlnE	1	0.952232	0.000474	Glutamine synthetase adenylyltransferase
COG1393	ArsC	1	0.982905	0.000489	Arsenate reductase and related proteins, glutaredoxin family
COG1396	HipB	4	3.333333	0.00166	Predicted transcriptional regulators
COG1399	COG1399	1	0.988636	0.000492	Predicted metal-binding, possibly nucleic acid-binding protein
COG1402	COG1402	1	0.924	0.00046	Uncharacterized protein, putative amidase
COG1403	McrA	1	1	0.000498	Restriction endonuclease
COG1409	Icc	1	0.777408	0.000387	Predicted phosphohydrolases
COG1410	MetH	1	0.350356	0.000174	Methionine synthase I, cobalamin-binding domain
COG1414	IclR	5	4.922764	0.002451	Transcriptional regulator
COG1420	HrcA	1	0.976878	0.000486	Transcriptional regulator of heat shock gene
COG1429	CobN	1	0.886167	0.000441	Cobalamin biosynthesis protein CobN and related Mg-chelatases
COG1430	COG1430	1	0.896825	0.000446	Uncharacterized conserved protein
COG1432	COG1432	1	0.96685	0.000481	Uncharacterized conserved protein
COG1434	COG1434	2	1.852017	0.000922	Uncharacterized conserved protein
COG1435	Tdk	1	0.945273	0.00047	Thymidine kinase
COG1446	COG1446	1	0.993485	0.000494	Asparaginase
COG1448	TyrB	2	0.994949	0.000495	Aspartate/tyrosine/aromatic aminotransferase
COG1451	COG1451	1	0.950672	0.000473	Predicted metal-dependent hydrolase
COG1452	Imp	1	0.975765	0.000485	Organic solvent tolerance protein OstA
COG1463	Ttg2C	1	0.874651	0.000435	ABC-type transport system involved in resistance to organic solvents, periplasmic component
COG1466	HolA	2	0.964071	0.00048	DNA polymerase III, delta subunit
COG1472	BglX	1	0.763224	0.00038	Beta-glucosidase-related glycosidases
COG1473	AbgB	1	0.989795	0.000492	Metal-dependent amidase/aminoacylase/carboxypeptidase
COG1475	Spo0J	3	2.245833	0.001118	Stage 0 sporulation protein J (antagonist of Soj) containing ParB-like nuclease domain
COG1476	COG1476	3	2.073529	0.001032	Predicted transcriptional regulators
COG1477	ApbE	3	1.872403	0.000932	Membrane-associated lipoprotein involved in thiamine biosynthesis
COG1485	COG1485	1	0.961852	0.000479	Predicted ATPase
COG1488	PncB	1	0.925925	0.000461	Nicotinic acid phosphoribosyltransferase
COG1489	SfsA	1	0.970212	0.000483	DNA-binding protein, stimulates sugar fermentation
COG1492	CobQ	1	0.991769	0.000493	Cobyric acid synthase
COG1493	HprK	1	0.425324	0.000211	Serine kinase of the HPr protein, regulates carbohydrate metabolism
COG1494	GlpX	1	0.984939	0.00049	Fructose-1,6-bisphosphatase/sedoheptulose 1,7-bisphosphatase and related proteins
COG1495	DsbB	1	0.947058	0.000471	Disulfide bond formation protein DsbB
COG1496	yfiH	1	0.943775	0.00047	Multicopper polyphenol oxidase (laccase)
COG1508	RpoN	1	0.425675	0.000211	DNA-directed RNA polymerase specialized sigma subunit, sigma54 homolog
COG1510	COG1510	2	1.58757	0.00079	Predicted transcriptional regulators
COG1512	COG1512	1	0.837638	0.000417	Beta-propeller domains of methanol dehydrogenase type
COG1519	KdtA	1	0.990453	0.000493	3-deoxy-D-manno-octulosonic-acid transferase
COG1522	Lrp	6	5.123376	0.002551	Transcriptional regulators
COG1525	COG1525	1	0.942708	0.000469	Micrococcal nuclease (thermonuclease) homologs
COG1526	FdhD	1	0.939849	0.000468	Uncharacterized protein required for formate dehydrogenase activity
COG1529	CoxL	4	3.919288	0.001951	Aerobic-type carbon monoxide dehydrogenase, large subunit CoxL/CutL homologs
COG1530	CafA	3	0.944558	0.00047	Ribonucleases G and E
COG1533	SplB	1	0.969696	0.000482	DNA repair photolyase
COG1538	TolC	1	0.901531	0.000448	Outer membrane protein
COG1539	FolB	1	0.975206	0.000485	Dihydroneopterin aldolase
COG1541	PaaK	1	0.668949	0.000333	Coenzyme F390 synthetase
COG1544	COG1544	1	0.918181	0.000457	Ribosome-associated protein Y (PSrp-1)
COG1546	CinA	1	0.950617	0.000473	Uncharacterized protein (competence- and mitomycin-induced)
COG1559	COG1559	1	0.967836	0.000482	Aminodeoxychorismate lyase
COG1560	HtrB	1	0.896103	0.000446	Lauroyl/myristoyl acyltransferase
COG1561	COG1561	1	0.989655	0.000492	Uncharacterized stress-induced protein
COG1562	ERG9	1	0.947916	0.000472	Phytoene/squalene synthetase
COG1565	COG1565	1	0.983783	0.000489	Uncharacterized conserved protein
COG1566	EmrA	2	1.230113	0.000612	Multidrug resistance efflux pump
COG1570	XseA	2	0.968181	0.000482	Exonuclease VII, large subunit
COG1573	COG1573	3	2.727722	0.001358	Uracil-DNA glycosylase
COG1585	COG1585	1	1	0.000498	Membrane protein implicated in regulation of membrane protease activity
COG1587	HemD	1	0.78629	0.000391	Uroporphyrinogen-III synthase
COG1589	FtsQ	1	0.873605	0.000435	Cell division septal protein
COG1593	DctQ	7	6.881266	0.003427	TRAP-type C4-dicarboxylate transport system, large permease component
COG1600	COG1600	1	0.985163	0.00049	Uncharacterized Fe-S protein
COG1605	PheA	2	1.910891	0.000951	Chorismate mutase
COG1609	PurR	9	7.255255	0.003613	Transcriptional regulators
COG1610	COG1610	1	0.993243	0.000494	Uncharacterized conserved protein
COG1611	COG1611	3	2.380487	0.001185	Predicted Rossmann fold nucleotide-binding protein
COG1612	CtaA	1	0.981424	0.000488	Uncharacterized protein required for cytochrome oxidase assembly
COG1622	CyoA	1	0.947368	0.000471	Heme/copper-type cytochrome/quinol oxidases, subunit 2
COG1638	DctP	9	6.204819	0.00309	TRAP-type C4-dicarboxylate transport system, periplasmic component
COG1648	CysG	1	0.519047	0.000258	Siroheme synthase (precorrin-2 oxidase/ferrochelatase domain)
COG1651	DsbG	2	1.983606	0.000987	Protein-disulfide isomerase
COG1652	XkdP	2	1	0.000498	Uncharacterized protein containing LysM domain
COG1653	UgpB	5	4.926096	0.002453	ABC-type sugar transport system, periplasmic component
COG1663	LpxK	1	0.988095	0.000492	Tetraacyldisaccharide-1-P 4'-kinase
COG1670	RimL	5	4.133689	0.002058	Acetyltransferases, including N-acetylases of ribosomal proteins
COG1674	FtsK	1	0.963869	0.00048	DNA segregation ATPase FtsK/SpoIIIE and related proteins
COG1678	COG1678	1	0.932989	0.000464	Putative transcriptional regulator
COG1686	DacC	3	2.565552	0.001277	D-alanyl-D-alanine carboxypeptidase
COG1692	COG1692	1	0.939849	0.000468	Calcineurin-like phosphoesterase
COG1702	PhoH	1	0.956896	0.000476	Phosphate starvation-inducible protein PhoH, predicted ATPase
COG1704	LemA	1	0.983783	0.000489	Uncharacterized conserved protein
COG1709	COG1709	1	0.149377	7.4e-05	Predicted transcriptional regulator
COG1714	COG1714	1	0.767441	0.000382	Predicted membrane protein/domain
COG1721	COG1721	1	0.617788	0.000307	Uncharacterized conserved protein (some members contain a von Willebrand factor type A (vWA) domain)
COG1722	XseB	1	0.839506	0.000418	Exonuclease VII small subunit
COG1729	COG1729	1	0.935114	0.000465	Uncharacterized protein conserved in bacteria
COG1733	COG1733	2	1.5	0.000747	Predicted transcriptional regulators
COG1734	DksA	2	1.825	0.000908	DnaK suppressor protein
COG1738	yhhQ	1	0.854077	0.000425	Uncharacterized member of the PurR regulon
COG1741	COG1741	1	0.996376	0.000496	Pirin-related protein
COG1744	Med	2	1.915942	0.000954	Uncharacterized ABC-type transport system, periplasmic component/surface lipoprotein
COG1748	LYS9	1	0.491002	0.000244	Saccharopine dehydrogenase and related proteins
COG1752	RssA	1	0.875816	0.000436	Predicted esterase of the alpha-beta hydrolase superfamily
COG1754	COG1754	2	0.590604	0.000294	Uncharacterized C-terminal domain of topoisomerase IA
COG1758	RpoZ	1	1	0.000498	DNA-directed RNA polymerase, subunit K/omega
COG1760	SdaA	1	0.996183	0.000496	L-serine deaminase
COG1762	PtsN	1	1	0.000498	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)
COG1763	MobB	1	0.987577	0.000491	Molybdopterin-guanine dinucleotide biosynthesis protein
COG1765	COG1765	1	0.956204	0.000476	Predicted redox protein, regulator of disulfide bond formation
COG1770	PtrB	1	0.989736	0.000492	Protease II
COG1794	RacX	1	0.995652	0.000495	Aspartate racemase
COG1797	CobB	1	0.968957	0.000482	Cobyrinic acid a,c-diamide synthase
COG1802	GntR	2	1.834782	0.000913	Transcriptional regulators
COG1804	CaiB	2	0.848484	0.000422	Predicted acyl-CoA transferases/carnitine dehydratase
COG1816	Add	1	0.950724	0.000473	Adenosine deaminase
COG1820	NagA	1	0.757894	0.000377	N-acetylglucosamine-6-phosphate deacetylase
COG1825	RplY	1	0.978494	0.000487	Ribosomal protein L25 (general stress protein Ctc)
COG1826	TatA	2	1.765957	0.000879	Sec-independent protein secretion pathway components
COG1828	PurS	1	0.939759	0.000468	Phosphoribosylformylglycinamidine (FGAM) synthase, PurS component
COG1832	COG1832	1	0.964285	0.00048	Predicted CoA-binding protein
COG1838	FumA	1	0.951086	0.000473	Tartrate dehydratase beta subunit/Fumarate hydratase class I, C-terminal domain
COG1840	AfuA	1	1	0.000498	ABC-type Fe3+ transport system, periplasmic component
COG1841	RpmD	1	1	0.000498	Ribosomal protein L30/L7E
COG1845	CyoC	1	0.215311	0.000107	Heme/copper-type cytochrome/quinol oxidase, subunit 3
COG1846	MarR	6	5.468253	0.002723	Transcriptional regulators
COG1853	COG1853	1	0.960227	0.000478	Conserved protein/domain typically associated with flavoprotein oxygenases, DIM6/NTAB family
COG1858	MauG	1	0.777472	0.000387	Cytochrome c peroxidase
COG1861	SpsF	1	0.887966	0.000442	Spore coat polysaccharide biosynthesis protein F, CMP-KDO synthetase homolog
COG1862	YajC	1	0.938144	0.000467	Preprotein translocase subunit YajC
COG1863	MnhE	1	0.867088	0.000431	Multisubunit Na+/H+ antiporter, MnhE subunit
COG1866	PckA	1	0.984877	0.00049	Phosphoenolpyruvate carboxykinase (ATP)
COG1872	COG1872	1	0.833333	0.000415	Uncharacterized conserved protein
COG1874	LacA	1	0.872213	0.000434	Beta-galactosidase
COG1879	RbsB	8	5.394409	0.002686	ABC-type sugar transport system, periplasmic component
COG1881	COG1881	1	0.793103	0.000394	Phospholipid-binding protein
COG1884	Sbm	1	1	0.000498	Methylmalonyl-CoA mutase, N-terminal domain/subunit
COG1894	NuoF	3	1.891509	0.000942	NADH:ubiquinone oxidoreductase, NADH-binding (51 kD) subunit
COG1896	COG1896	1	0.932642	0.000464	Predicted hydrolases of HD superfamily
COG1903	CbiD	1	0.967302	0.000481	Cobalamin biosynthesis protein CbiD
COG1905	NuoE	2	1.8125	0.000902	NADH:ubiquinone oxidoreductase 24 kD subunit
COG1917	COG1917	1	0.603053	0.0003	Uncharacterized conserved protein, contains double-stranded beta-helix domain
COG1923	Hfq	1	0.974025	0.000485	Uncharacterized host factor I protein
COG1925	FruB	1	0.977272	0.000486	Phosphotransferase system, HPr-related proteins
COG1932	SerC	1	0.986301	0.000491	Phosphoserine aminotransferase
COG1934	COG1934	1	0.855491	0.000426	Uncharacterized protein conserved in bacteria
COG1940	NagC	1	0.996815	0.000496	Transcriptional regulator/sugar kinase
COG1943	COG1943	1	0.257352	0.000128	Transposase and inactivated derivatives
COG1946	TesB	1	0.989619	0.000492	Acyl-CoA thioesterase
COG1947	IspE	1	0.982698	0.000489	4-diphosphocytidyl-2C-methyl-D-erythritol 2-phosphate synthase
COG1951	TtdA	1	0.996632	0.000496	Tartrate dehydratase alpha subunit/Fumarate hydratase class I, N-terminal domain
COG1952	SecB	1	0.961783	0.000478	Preprotein translocase subunit SecB
COG1953	FUI1	1	0.953722	0.000474	Cytosine/uracil/thiamine/allantoin permeases
COG1957	URH1	1	0.942122	0.000469	Inosine-uridine nucleoside N-ribohydrolase
COG1959	COG1959	2	1.78	0.000886	Predicted transcriptional regulator
COG1960	CaiA	11	9.569974	0.004766	Acyl-CoA dehydrogenases
COG1961	PinR	1	0.481981	0.00024	Site-specific recombinases, DNA invertase Pin homologs
COG1968	BacA	1	0.981481	0.000488	Undecaprenyl pyrophosphate phosphatase
COG1970	MscL	1	0.976923	0.000486	Large-conductance mechanosensitive channel
COG1974	LexA	1	0.985074	0.00049	SOS-response transcriptional repressors (RecA-mediated autopeptidases)
COG1975	XdhC	3	1.762589	0.000877	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family
COG1981	COG1981	1	0.959731	0.000477	Predicted membrane protein
COG1985	RibD	1	0.798165	0.000397	Pyrimidine reductase, riboflavin biosynthesis
COG1995	PdxA	1	0.984939	0.00049	Pyridoxal phosphate biosynthesis protein
COG1999	COG1999	1	0.995169	0.000495	Uncharacterized protein SCO1/SenC/PrrC, involved in biogenesis of respiratory and photosynthetic systems
COG2003	RadC	1	0.977678	0.000486	DNA repair proteins
COG2008	GLY1	1	0.979532	0.000487	Threonine aldolase
COG2009	SdhC	1	0.962121	0.000479	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit
COG2010	CccA	6	4.126666	0.002055	Cytochrome c, mono- and diheme variants
COG2017	GalM	1	0.987012	0.000491	Galactose mutarotase and related enzymes
COG2020	STE14	1	0.994652	0.000495	Putative protein-S-isoprenylcysteine methyltransferase
COG2021	MET2	1	0.964673	0.00048	Homoserine acetyltransferase
COG2025	FixB	1	0.990415	0.000493	Electron transfer flavoprotein, alpha subunit
COG2030	MaoC	3	1.245283	0.00062	Acyl dehydratase
COG2038	CobT	1	0.971181	0.000483	NaMN:DMB phosphoribosyltransferase
COG2050	PaaI	1	0.822695	0.000409	HGG motif-containing thioesterase, possibly involved in aromatic compounds catabolism
COG2055	COG2055	2	1.939828	0.000966	Malate/L-lactate dehydrogenases
COG2062	SixA	1	0.993865	0.000494	Phosphohistidine phosphatase SixA
COG2067	FadL	1	0.995454	0.000495	Long-chain fatty acid transport protein
COG2068	COG2068	1	0.964824	0.00048	Uncharacterized MobA-related protein
COG2070	COG2070	2	1.598214	0.000795	Dioxygenases related to 2-nitropropane dioxygenase
COG2071	COG2071	1	0.962962	0.000479	Predicted glutamine amidotransferases
COG2073	CbiG	1	0.885906	0.000441	Cobalamin biosynthesis protein CbiG
COG2078	AMMECR1	1	0.876847	0.000436	Uncharacterized conserved protein
COG2080	CoxS	3	2.903846	0.001446	Aerobic-type carbon monoxide dehydrogenase, small subunit CoxS/CutS homologs
COG2081	COG2081	1	0.982843	0.000489	Predicted flavoproteins
COG2082	CobH	1	0.957142	0.000476	Precorrin isomerase
COG2084	MmsB	5	2.660839	0.001325	3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases
COG2086	FixA	1	1	0.000498	Electron transfer flavoprotein, beta subunit
COG2087	CobU	1	0.834285	0.000415	Adenosyl cobinamide kinase/adenosyl cobinamide phosphate guanylyltransferase
COG2089	SpsE	1	0.994236	0.000495	Sialic acid synthase
COG2096	COG2096	1	1	0.000498	cob(I)alamin adenosyltransferase
COG2099	CobK	1	0.96498	0.00048	Precorrin-6x reductase
COG2103	COG2103	1	0.791946	0.000394	Predicted sugar phosphate isomerase
COG2109	BtuR	1	0.984848	0.00049	ATP:corrinoid adenosyltransferase
COG2111	MnhB	2	1.506172	0.00075	Multisubunit Na+/H+ antiporter, MnhB subunit
COG2113	ProX	5	4.87086	0.002425	ABC-type proline/glycine betaine transport systems, periplasmic components
COG2115	XylA	2	0.856164	0.000426	Xylose isomerase
COG2121	COG2121	1	0.976635	0.000486	Uncharacterized protein conserved in bacteria
COG2122	COG2122	1	0.84375	0.00042	Uncharacterized conserved protein
COG2124	CypX	4	2.793187	0.001391	Cytochrome P450
COG2127	COG2127	1	0.822429	0.000409	Uncharacterized conserved protein
COG2128	COG2128	2	1.067796	0.000531	Uncharacterized conserved protein
COG2135	COG2135	1	0.858407	0.000427	Uncharacterized conserved protein
COG2138	COG2138	1	0.991836	0.000493	Sirohydrochlorin ferrochelatase
COG2142	SdhD	1	1	0.000498	Succinate dehydrogenase, hydrophobic anchor subunit
COG2145	ThiM	1	0.966037	0.000481	Hydroxyethylthiazole kinase, sugar kinase family
COG2148	WcaJ	2	1.805309	0.000899	Sugar transferases involved in lipopolysaccharide synthesis
COG2150	COG2150	1	0.850299	0.000423	Predicted regulator of amino acid metabolism, contains ACT domain
COG2151	PaaD	2	1.738738	0.000865	Predicted metal-sulfur cluster biosynthetic enzyme
COG2166	sufE	1	0.923611	0.000459	Cysteine desulfurase SufE subunit
COG2169	Ada	1	0.278074	0.000138	Adenosine deaminase
COG2171	DapD	1	0.992619	0.000494	Tetrahydrodipicolinate N-succinyltransferase
COG2172	RsbW	1	0.650684	0.000324	Anti-sigma regulatory factor (Ser/Thr protein kinase)
COG2177	FtsX	1	0.939393	0.000467	Cell division protein
COG2185	Sbm	1	0.930069	0.000463	Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding)
COG2186	FadR	3	1.800829	0.000896	Transcriptional regulators
